시군구코드,행정동코드,시도명,시군구명,행정동명
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47940,0,경상북도,울릉군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47920,0,경상북도,봉화군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
47930,0,경상북도,울진군,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
41820,0,경기도,가평군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
47900,0,경상북도,예천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41800,0,경기도,연천군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47820,0,경상북도,청도군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
47830,0,경상북도,고령군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
41830,0,경기도,양평군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
47850,0,경상북도,칠곡군,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42110,0,강원도,춘천시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
42130,0,강원도,원주시,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47820,0,경상북도,청도군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
47840,0,경상북도,성주군,
